source_archive,source_path,source_sha256,classification,current_repository_equivalent,proposed_destination,action,conflict_status,reason,dependencies,validation,rollback,approval_needed,decision_id,resolution_status,transition_phase
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/trusted-installation.schema.json,e1c39fa44cd5f8e24b77c5b738aebb080d3c9237c77782375f8889cf5779bda3,REPOSITORY_SCHEMA,,automation/schemas/trusted-installation.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/validation-image-attestation.schema.json,5ab579e0f6c88f694f61c67231adccbb9908847c69bd57be48a34231a257b67b,REPOSITORY_SCHEMA,,automation/schemas/validation-image-attestation.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/schemas/validation-profile.schema.json,15aa19fbdbd7a02c86fabd0de14ace73df311e6c9ff6bd173d6236913a9fa6c1,REPOSITORY_SCHEMA,,automation/schemas/validation-profile.schema.json,ADD,NONE,Candidate nested schema path; add only after controller architecture and references are approved.,approved controller ownership/layout; schema reference validation; whole-mapping human approval,JSON parse; Draft 2020-12 validation when jsonschema is available,Remove only the exact added nested schema after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/validation-profiles/backend-core.json,7a11655e5b72f1cd8110e3e6b492c46836bc868233448739d6074c6abb73e881,RUNTIME_CONFIGURATION,,automation/validation-profiles/backend-core.json,ADD,NONE,Candidate configuration template; no live runtime state is included.,automation/schemas/validation-profile.schema.json; approved controller mapping; whole-mapping human approval,JSON parse and profile-schema validation,Remove only the exact added profile after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/validation-profiles/frontend.json,7e5ce320b63c0beb261cc6b11ffdca567e2c6440a923d1ae6be2127628709a68,RUNTIME_CONFIGURATION,,automation/validation-profiles/frontend.json,ADD,NONE,Candidate configuration template; no live runtime state is included.,automation/schemas/validation-profile.schema.json; approved controller mapping; whole-mapping human approval,JSON parse and profile-schema validation,Remove only the exact added profile after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/validation-profiles/infrastructure-plan.json,84ddb6f554df1768928e3de25f1a25f443bc308f9017cd0b2ea8cfc28f398ddd,RUNTIME_CONFIGURATION,,automation/validation-profiles/infrastructure-plan.json,ADD,NONE,Candidate configuration template; no live runtime state is included.,automation/schemas/validation-profile.schema.json; approved controller mapping; whole-mapping human approval,JSON parse and profile-schema validation,Remove only the exact added profile after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/validation-profiles/migration-persistence.json,1a6d066b2d7ef4bc70131ddb58ffbd73acb9eabb6ba38a30c19f9836ce26c310,RUNTIME_CONFIGURATION,,automation/validation-profiles/migration-persistence.json,ADD,NONE,Candidate configuration template; no live runtime state is included.,automation/schemas/validation-profile.schema.json; approved controller mapping; whole-mapping human approval,JSON parse and profile-schema validation,Remove only the exact added profile after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/validation-profiles/recovery.json,eb285dafba9655365a92adbf42224e11d4a380d55162153a405f6d53a28b9ba0,RUNTIME_CONFIGURATION,,automation/validation-profiles/recovery.json,ADD,NONE,Candidate configuration template; no live runtime state is included.,automation/schemas/validation-profile.schema.json; approved controller mapping; whole-mapping human approval,JSON parse and profile-schema validation,Remove only the exact added profile after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/validation-profiles/release-evidence.json,7522d7f72be72e32976da6f8ff22bdb4f8f5a635d79e65d56f02096351936dc6,RUNTIME_CONFIGURATION,,automation/validation-profiles/release-evidence.json,ADD,NONE,Candidate configuration template; no live runtime state is included.,automation/schemas/validation-profile.schema.json; approved controller mapping; whole-mapping human approval,JSON parse and profile-schema validation,Remove only the exact added profile after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,repository-overlay/automation/validation-profiles/security-privacy.json,d35958143c37a46f79c9e6b71704e1f68e947ee7b1054659673028170271515e,RUNTIME_CONFIGURATION,,automation/validation-profiles/security-privacy.json,ADD,NONE,Candidate configuration template; no live runtime state is included.,automation/schemas/validation-profile.schema.json; approved controller mapping; whole-mapping human approval,JSON parse and profile-schema validation,Remove only the exact added profile after confirming no approved consumer.,YES,MAP-PASSIVE-REPOSITORY-OVERLAY,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,requirements-security.in,bc0c67861ff28095395ad566dad1dc7173726f5f3436e8f76df6e7ad7a7878c1,RUNTIME_CONFIGURATION,,,DEFER,NONE,Dormant external candidate; no repository destination or execution authority until separate host qualification and cutover approval.,ADR-0009 H2/H3 gates; approved external trust boundary,source-only verification; never execute privileged/install paths in this task,No repository write; remove only task-created extraction after preserving reports.,NO,MAP-EXTERNAL-CONTROLLER,READY_FOR_APPROVAL,H2_EXTERNAL_QUALIFICATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/fixtures/root-owned-bundle-auth/attestation.json,7497ad5ce3b3085fa7213ba07669c0d1c85074360b425da647b3b3eaab29e55c,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/fixtures/root-owned-bundle-auth/release/SHA256SUMS.json,1e7f6683bed01a6a5c8102c876f616a912416fcf5c9d363e75f9be8292b99e95,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/fixtures/root-owned-bundle-auth/release/controller.py,4a327cbc4034e1143f9c681b69f339e2ab847b6307cae57fae1337a0d94bb030,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/fixtures/root-owned-bundle-auth/release-signing.pub.pem,d7bf22c31d291fe1646dfe4eab2cd81c472936a1b2c3a7c9c84d1ede27ac6f1a,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/security_fixtures.py,dc852d408cc80c4f3bb2e6d43067a45c4fc169949e2dd97f7c7fcba056e846d2,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/test_autonomous_priming_controls.py,6e7b81c366c2946cf3b30623c087372fb99902381b02c841fb62d17c414e1f60,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/test_final_assessment_controls.py,ce4e75ced4b2e8de2276194f27651d77c8a6008d959cba10461c6c678daf1614,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/test_finalized_composed_controls.py,f32d24223d16969eceb9f8b6343e778e31f017c0560fc958e2be1b2ac296d9db,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/test_refined_security.py,ef729bd9cc6b624385be1e52d07766e2fcf38c52dabd6498c50fcde5aecaae86,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/test_v10_security_closures.py,e5af2d045f708e0770af62d1947ba8b9893588a03754c3dbfe10b50602286eea,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/test_v5_security_closures.py,eb26e6cc817e3697967306bbcd86ae86235bb8491e72f3ffd051722a110853e8,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/test_v6_security_closures.py,6b72830a7d082e336f8c41c31ea36d5c8d33e54cd6c3208e079d8ccdf2c23157,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/test_v7_preautonomous_closures.py,628951a60a72f122c1c4180710c94ae825a5c549119b3e67ed965726322642ee,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,tests/test_v8_corrective_controls.py,2c32ae6c5d18a3f3266c29c25b9924133a15fa7c9f9b91009e6e2726bb01d2ad,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
